claim_id,policy_id,product_type,loss_date,peril,status,reserve,paid,report_date,close_date,severity_band
CL-0000967,P-004123,homeowners,2024-03-18,water_damage,closed,0.0,1084.77,2024-03-18,2024-04-06,low
CL-0000968,P-004125,auto,2025-03-24,comprehensive,closed,0.0,860.13,2025-03-24,2025-04-04,low
CL-0000969,P-004128,renters,2025-09-28,fire,closed,0.0,16154.72,2025-09-28,2025-10-07,low
CL-0000970,P-004131,renters,2025-09-27,water_damage,closed,0.0,9306.16,2025-09-27,2025-10-13,low
CL-0000971,P-004132,auto,2024-05-25,comprehensive,closed,0.0,3579.54,2024-05-25,2024-06-07,medium
CL-0000972,P-004149,auto,2024-10-11,collision,denied,0.0,0.0,2024-10-11,2024-10-17,low
CL-0000973,P-004153,homeowners,2025-12-19,hail,open,2650.44,5162.94,2025-12-19,,low
CL-0000974,P-004154,auto,2025-08-16,comprehensive,closed,0.0,1344.68,2025-08-16,2025-08-26,low
CL-0000975,P-004160,auto,2024-09-13,collision,closed,0.0,438.07,2024-09-13,2024-09-28,low
CL-0000976,P-004161,homeowners,2025-09-28,water_damage,open,520.73,1515.21,2025-09-28,,high
CL-0000977,P-004166,auto,2025-07-27,collision,open,2903.07,5448.0,2025-07-27,,low
CL-0000978,P-004174,homeowners,2024-06-18,hail,open,1162.29,1462.19,2024-06-18,,medium
CL-0000979,P-004177,commercial_property,2024-04-27,water_damage,closed,0.0,3045.34,2024-04-27,2024-05-19,low
CL-0000980,P-004179,auto,2025-02-14,collision,closed,0.0,1248.54,2025-02-14,2025-02-21,medium
CL-0000981,P-004180,auto,2024-12-04,collision,closed,0.0,2815.49,2024-12-04,2024-12-30,medium
CL-0000982,P-004180,auto,2024-10-11,collision,closed,0.0,3135.33,2024-10-11,2024-10-27,low
CL-0000983,P-004182,auto,2024-04-28,collision,closed,0.0,4180.59,2024-04-28,2024-05-21,medium
CL-0000984,P-004183,auto,2025-11-03,collision,closed,0.0,620.98,2025-11-03,2025-11-10,low
CL-0000985,P-004183,auto,2025-02-01,collision,closed,0.0,1834.67,2025-02-01,2025-02-18,medium
CL-0000986,P-004188,commercial_property,2025-12-26,water_damage,closed,0.0,4967.84,2025-12-26,2026-01-06,low
CL-0000987,P-004190,auto,2024-04-04,comprehensive,closed,0.0,1332.94,2024-04-04,2024-04-20,medium
CL-0000988,P-004190,auto,2024-10-09,collision,open,509.45,1631.18,2024-10-09,,cat
CL-0000989,P-004196,renters,2024-05-28,theft,denied,0.0,0.0,2024-05-28,2024-05-30,low
CL-0000990,P-004198,homeowners,2024-12-21,theft,closed,0.0,651.54,2024-12-21,2025-01-01,low
CL-0000991,P-004199,auto,2025-02-28,comprehensive,closed,0.0,1465.78,2025-02-28,2025-03-09,low
CL-0000992,P-004215,homeowners,2025-07-16,fire,closed,0.0,841.99,2025-07-16,2025-07-25,medium
CL-0000993,P-004218,auto,2025-05-28,comprehensive,closed,0.0,654.57,2025-05-28,2025-06-08,medium
CL-0000994,P-004223,auto,2024-03-28,collision,closed,0.0,2659.73,2024-03-28,2024-04-26,medium
CL-0000995,P-004223,auto,2025-12-28,collision,open,1288.57,2019.63,2025-12-28,,low
CL-0000996,P-004224,commercial_property,2025-03-09,fire,closed,0.0,5122.16,2025-03-09,2025-03-25,medium
CL-0000997,P-004232,auto,2024-04-09,collision,closed,0.0,417.62,2024-04-09,2024-04-25,low
CL-0000998,P-004232,auto,2024-11-06,comprehensive,open,549.2,2176.74,2024-11-06,,high
CL-0000999,P-004233,renters,2024-10-28,theft,denied,0.0,0.0,2024-10-28,2024-11-09,low
CL-0001000,P-004233,renters,2025-01-28,theft,closed,0.0,2528.74,2025-01-28,2025-02-03,high
CL-0001001,P-004238,auto,2025-04-13,comprehensive,closed,0.0,1443.9,2025-04-13,2025-05-08,low
CL-0001002,P-004245,auto,2024-08-12,collision,closed,0.0,8265.47,2024-08-12,2024-08-24,medium
CL-0001003,P-004253,homeowners,2025-01-09,hail,closed,0.0,10484.49,2025-01-09,2025-01-24,low
CL-0001004,P-004253,homeowners,2025-01-23,hail,closed,0.0,3272.31,2025-01-23,2025-02-14,low
CL-0001005,P-004258,auto,2025-05-28,collision,closed,0.0,1598.29,2025-05-28,2025-06-13,low
CL-0001006,P-004260,homeowners,2024-03-24,water_damage,open,804.66,1455.82,2024-03-24,,medium
CL-0001007,P-004263,auto,2025-08-03,collision,closed,0.0,3122.27,2025-08-03,2025-08-19,medium
CL-0001008,P-004265,renters,2024-07-19,theft,closed,0.0,5829.98,2024-07-19,2024-07-29,high
CL-0001009,P-004267,homeowners,2025-05-06,fire,closed,0.0,4186.77,2025-05-06,2025-05-22,low
CL-0001010,P-004280,homeowners,2024-05-28,hail,open,1456.23,3769.82,2024-05-28,,low
CL-0001011,P-004282,auto,2024-05-05,comprehensive,closed,0.0,5166.11,2024-05-05,2024-05-16,medium
CL-0001012,P-004285,auto,2024-11-02,collision,open,650.63,1232.04,2024-11-02,,low
CL-0001013,P-004289,auto,2024-12-28,collision,open,855.33,2300.29,2024-12-28,,medium
CL-0001014,P-004290,auto,2025-12-28,theft,closed,0.0,595.77,2025-12-28,2026-01-19,low
CL-0001015,P-004292,homeowners,2025-06-16,fire,closed,0.0,5261.22,2025-06-16,2025-06-29,low
CL-0001016,P-004295,homeowners,2024-09-05,hail,closed,0.0,2777.06,2024-09-05,2024-09-14,medium
CL-0001017,P-004295,homeowners,2024-03-25,water_damage,closed,0.0,1858.79,2024-03-25,2024-04-05,high
CL-0001018,P-004296,commercial_property,2025-09-17,fire,closed,0.0,3720.25,2025-09-17,2025-10-02,medium
CL-0001019,P-004298,auto,2024-11-13,collision,closed,0.0,2910.07,2024-11-13,2024-11-29,medium
CL-0001020,P-004302,auto,2024-12-24,collision,open,522.94,1324.28,2024-12-24,,high
CL-0001021,P-004305,homeowners,2025-04-28,hail,closed,0.0,6339.62,2025-04-28,2025-05-04,low
CL-0001022,P-004310,homeowners,2024-01-26,hail,closed,0.0,2469.6,2024-01-26,2024-02-28,low
CL-0001023,P-004312,auto,2024-11-24,collision,closed,0.0,3115.06,2024-11-24,2024-12-10,high
CL-0001024,P-004313,auto,2025-08-28,comprehensive,closed,0.0,1903.11,2025-08-28,2025-09-08,low
CL-0001025,P-004317,homeowners,2025-01-20,hail,closed,0.0,9716.67,2025-01-20,2025-01-27,medium
CL-0001026,P-004330,auto,2025-07-11,comprehensive,closed,0.0,7980.45,2025-07-11,2025-07-12,high
CL-0001027,P-004332,renters,2024-12-04,theft,closed,0.0,551.74,2024-12-04,2024-12-24,high
CL-0001028,P-004332,renters,2024-02-16,water_damage,closed,0.0,896.21,2024-02-16,2024-02-24,high
CL-0001029,P-004334,homeowners,2025-03-07,hail,closed,0.0,651.29,2025-03-07,2025-03-24,medium
CL-0001030,P-004335,auto,2025-08-01,collision,closed,0.0,4087.53,2025-08-01,2025-08-15,low
CL-0001031,P-004336,homeowners,2024-06-26,theft,closed,0.0,1783.03,2024-06-26,2024-07-18,low
CL-0001032,P-004341,auto,2025-02-04,collision,closed,0.0,8137.13,2025-02-04,2025-02-09,medium
CL-0001033,P-004341,auto,2025-10-28,collision,open,235.99,462.18,2025-10-28,,low
CL-0001034,P-004344,homeowners,2024-10-14,fire,open,1087.39,2255.54,2024-10-14,,medium
CL-0001035,P-004345,auto,2025-09-13,collision,open,3565.28,6432.65,2025-09-13,,high
CL-0001036,P-004345,auto,2025-04-10,collision,closed,0.0,1368.42,2025-04-10,2025-04-27,medium
CL-0001037,P-004357,commercial_property,2025-02-08,water_damage,closed,0.0,12386.42,2025-02-08,2025-03-02,high
CL-0001038,P-004358,auto,2025-04-06,comprehensive,closed,0.0,4974.67,2025-04-06,2025-04-20,low
CL-0001039,P-004362,auto,2024-01-23,collision,open,785.27,2550.96,2024-01-23,,medium
CL-0001040,P-004368,renters,2025-11-13,water_damage,open,1273.94,1993.39,2025-11-13,,medium
CL-0001041,P-004372,auto,2024-05-20,collision,open,386.46,748.73,2024-05-20,,low
CL-0001042,P-004374,auto,2025-06-19,collision,closed,0.0,1341.69,2025-06-19,2025-07-03,low
CL-0001043,P-004378,homeowners,2025-11-15,theft,closed,0.0,1361.57,2025-11-15,2025-11-26,medium
CL-0001044,P-004378,homeowners,2025-09-27,hail,open,940.78,2643.98,2025-09-27,,high
CL-0001045,P-004385,commercial_property,2024-12-03,fire,closed,0.0,8825.37,2024-12-03,2024-12-22,low
CL-0001046,P-004390,auto,2024-07-20,collision,closed,0.0,1747.73,2024-07-20,2024-07-30,low
CL-0001047,P-004390,auto,2025-01-18,collision,closed,0.0,1372.45,2025-01-18,2025-01-30,low
CL-0001048,P-004391,auto,2025-11-05,collision,closed,0.0,5911.42,2025-11-05,2025-12-05,medium
CL-0001049,P-004392,commercial_property,2025-09-04,water_damage,closed,0.0,1525.64,2025-09-04,2025-09-26,low
CL-0001050,P-004393,auto,2024-09-04,collision,closed,0.0,2112.74,2024-09-04,2024-09-10,low
CL-0001051,P-004402,auto,2024-05-13,comprehensive,open,7181.47,8461.54,2024-05-13,,medium
CL-0001052,P-004408,auto,2024-05-15,collision,closed,0.0,1512.0,2024-05-15,2024-05-26,low
CL-0001053,P-004413,commercial_property,2024-07-28,fire,closed,0.0,10637.27,2024-07-28,2024-08-01,low
CL-0001054,P-004414,auto,2025-04-08,collision,closed,0.0,2277.66,2025-04-08,2025-04-11,high
CL-0001055,P-004415,homeowners,2024-03-22,water_damage,closed,0.0,2875.02,2024-03-22,2024-03-26,medium
CL-0001056,P-004416,auto,2025-10-05,collision,open,1076.44,1584.52,2025-10-05,,medium
CL-0001057,P-004416,auto,2024-06-16,collision,open,835.89,1319.27,2024-06-16,,medium
CL-0001058,P-004420,homeowners,2024-05-11,water_damage,closed,0.0,8005.09,2024-05-11,2024-05-27,high
CL-0001059,P-004425,homeowners,2024-06-26,theft,open,678.1,1186.96,2024-06-26,,medium
CL-0001060,P-004433,auto,2025-09-25,collision,denied,0.0,0.0,2025-09-25,2025-10-02,high
CL-0001061,P-004435,renters,2025-05-18,water_damage,open,328.22,1349.27,2025-05-18,,low
CL-0001062,P-004436,commercial_property,2024-05-24,water_damage,closed,0.0,1233.01,2024-05-24,2024-06-04,high
CL-0001063,P-004441,auto,2024-06-28,collision,open,1102.96,1236.1,2024-06-28,,low
CL-0001064,P-004443,auto,2024-09-04,collision,closed,0.0,4019.83,2024-09-04,2024-10-03,low
CL-0001065,P-004447,auto,2024-03-28,collision,closed,0.0,915.08,2024-03-28,2024-04-14,low
CL-0001066,P-004448,homeowners,2024-06-14,hail,closed,0.0,2820.41,2024-06-14,2024-06-19,medium
CL-0001067,P-004452,homeowners,2025-04-24,hail,closed,0.0,2710.74,2025-04-24,2025-05-18,low
CL-0001068,P-004456,commercial_property,2025-01-05,water_damage,closed,0.0,1648.21,2025-01-05,2025-01-26,medium
CL-0001069,P-004468,auto,2025-07-16,collision,closed,0.0,2462.27,2025-07-16,2025-07-30,low
CL-0001070,P-004491,renters,2025-10-16,theft,open,1015.18,2496.02,2025-10-16,,low
CL-0001071,P-004493,homeowners,2024-12-17,water_damage,closed,0.0,1287.7,2024-12-17,2024-12-31,low
CL-0001072,P-004495,homeowners,2024-05-21,hail,closed,0.0,1616.46,2024-05-21,2024-06-01,medium
CL-0001073,P-004496,commercial_property,2024-12-01,fire,closed,0.0,1468.05,2024-12-01,2024-12-15,cat
CL-0001074,P-004497,auto,2024-09-11,comprehensive,closed,0.0,1255.1,2024-09-11,2024-10-02,medium
CL-0001075,P-004500,auto,2025-04-02,collision,open,202.77,483.75,2025-04-02,,medium
CL-0001076,P-004504,homeowners,2024-10-15,theft,closed,0.0,1824.37,2024-10-15,2024-10-24,low
CL-0001077,P-004507,auto,2024-05-27,collision,open,3293.35,5019.37,2024-05-27,,high
CL-0001078,P-004511,auto,2024-08-08,collision,open,600.13,1245.51,2024-08-08,,high
CL-0001079,P-004511,auto,2024-03-28,collision,closed,0.0,3350.79,2024-03-28,2024-04-23,low
CL-0001080,P-004519,auto,2024-06-19,collision,closed,0.0,3024.76,2024-06-19,2024-06-24,medium
CL-0001081,P-004520,auto,2024-03-12,collision,closed,0.0,2282.64,2024-03-12,2024-03-23,low
CL-0001082,P-004535,auto,2025-08-04,comprehensive,closed,0.0,1787.15,2025-08-04,2025-09-09,low
CL-0001083,P-004556,homeowners,2024-05-26,hail,closed,0.0,1258.72,2024-05-26,2024-06-01,medium
CL-0001084,P-004557,auto,2024-10-03,collision,closed,0.0,2953.91,2024-10-03,2024-10-13,medium
CL-0001085,P-004564,homeowners,2024-10-23,hail,closed,0.0,3346.02,2024-10-23,2024-10-31,low
CL-0001086,P-004569,homeowners,2024-06-27,hail,open,798.1,2600.14,2024-06-27,,high
CL-0001087,P-004572,homeowners,2026-04-19,water_damage,denied,0.0,0.0,2026-04-19,2026-05-11,cat
CL-0001088,P-004576,auto,2025-05-20,comprehensive,closed,0.0,698.84,2025-05-20,2025-06-17,low
CL-0001089,P-004580,homeowners,2025-05-21,fire,closed,0.0,4461.96,2025-05-21,2025-05-30,medium
CL-0001090,P-004581,auto,2024-06-22,comprehensive,closed,0.0,1282.48,2024-06-22,2024-07-06,low
CL-0001091,P-004588,homeowners,2025-07-22,fire,open,4755.82,8739.96,2025-07-22,,medium
CL-0001092,P-004612,homeowners,2024-08-06,hail,closed,0.0,3888.88,2024-08-06,2024-08-15,high
CL-0001093,P-004616,homeowners,2024-06-01,hail,denied,0.0,0.0,2024-06-01,2024-06-15,medium
CL-0001094,P-004632,auto,2024-06-12,comprehensive,open,2438.39,3510.63,2024-06-12,,medium
CL-0001095,P-004633,auto,2025-05-23,collision,closed,0.0,962.71,2025-05-23,2025-06-03,low
CL-0001096,P-004644,auto,2025-01-04,collision,closed,0.0,7533.14,2025-01-04,2025-01-17,medium
CL-0001097,P-004645,renters,2024-08-11,water_damage,closed,0.0,3189.18,2024-08-11,2024-09-01,medium
CL-0001098,P-004647,homeowners,2025-04-24,hail,closed,0.0,6820.72,2025-04-24,2025-05-06,medium
CL-0001099,P-004650,auto,2026-11-23,collision,closed,0.0,2235.77,2026-11-23,2026-12-06,low
CL-0001100,P-004655,auto,2024-12-07,collision,open,2027.74,2757.21,2024-12-07,,medium
CL-0001101,P-004657,auto,2025-04-16,comprehensive,closed,0.0,5373.49,2025-04-16,2025-05-10,low
CL-0001102,P-004664,homeowners,2024-02-24,hail,open,2671.56,4398.45,2024-02-24,,low
CL-0001103,P-004664,homeowners,2024-09-21,water_damage,open,729.09,2903.58,2024-09-21,,low
CL-0001104,P-004669,homeowners,2024-10-26,theft,closed,0.0,953.78,2024-10-26,2024-10-31,low
CL-0001105,P-004671,renters,2024-09-25,theft,open,322.6,622.25,2024-09-25,,medium
CL-0001106,P-004686,homeowners,2025-04-25,hail,open,5168.72,8057.7,2025-04-25,,low
CL-0001107,P-004695,homeowners,2024-03-04,hail,open,3005.63,4621.7,2024-03-04,,medium
CL-0001108,P-004699,auto,2024-10-03,theft,closed,0.0,1669.79,2024-10-03,2024-10-09,low
CL-0001109,P-004707,auto,2025-10-17,collision,closed,0.0,3713.18,2025-10-17,2025-11-07,low
CL-0001110,P-004714,auto,2024-09-28,collision,open,1022.22,1517.81,2024-09-28,,high
CL-0001111,P-004718,renters,2024-05-03,theft,closed,0.0,1497.94,2024-05-03,2024-05-04,medium
CL-0001112,P-004724,homeowners,2024-06-25,water_damage,closed,0.0,3319.72,2024-06-25,2024-07-07,medium
CL-0001113,P-004728,homeowners,2024-10-28,water_damage,closed,0.0,1384.93,2024-10-28,2024-11-07,medium
CL-0001114,P-004729,auto,2024-01-14,collision,closed,0.0,4567.14,2024-01-14,2024-02-06,low
CL-0001115,P-004731,auto,2024-03-24,collision,denied,0.0,0.0,2024-03-24,2024-04-26,medium
CL-0001116,P-004736,auto,2024-11-14,comprehensive,denied,0.0,0.0,2024-11-14,2024-11-18,low
CL-0001117,P-004736,auto,2024-07-21,theft,closed,0.0,1670.06,2024-07-21,2024-07-29,low
CL-0001118,P-004740,homeowners,2025-05-12,hail,closed,0.0,6602.04,2025-05-12,2025-05-19,low
CL-0001119,P-004750,homeowners,2024-06-04,water_damage,closed,0.0,2030.3,2024-06-04,2024-07-11,medium
CL-0001120,P-004752,auto,2025-01-23,theft,open,5560.3,6541.82,2025-01-23,,low
CL-0001121,P-004756,auto,2025-11-02,collision,closed,0.0,504.68,2025-11-02,2025-11-16,low
CL-0001122,P-004759,homeowners,2024-09-27,hail,open,1414.41,1791.96,2024-09-27,,medium
CL-0001123,P-004772,homeowners,2025-04-23,hail,closed,0.0,2505.41,2025-04-23,2025-05-01,low
CL-0001124,P-004779,auto,2025-07-05,collision,closed,0.0,3042.23,2025-07-05,2025-07-26,low
CL-0001125,P-004785,auto,2024-06-08,collision,closed,0.0,2280.92,2024-06-08,2024-06-27,medium
CL-0001126,P-004789,auto,2025-12-11,collision,closed,0.0,7045.76,2025-12-11,2026-01-05,low
CL-0001127,P-004792,homeowners,2025-05-07,hail,open,1916.62,3537.04,2025-05-07,,low
CL-0001128,P-004799,auto,2024-10-15,comprehensive,open,1084.28,3149.24,2024-10-15,,medium
CL-0001129,P-004801,auto,2024-12-28,comprehensive,closed,0.0,3407.01,2024-12-28,2025-01-17,low
CL-0001130,P-004819,auto,2024-01-10,collision,closed,0.0,1521.01,2024-01-10,2024-01-15,medium
CL-0001131,P-004820,auto,2024-01-06,collision,closed,0.0,1984.82,2024-01-06,2024-01-14,high
CL-0001132,P-004835,homeowners,2024-08-28,fire,closed,0.0,3734.37,2024-08-28,2024-09-01,low
CL-0001133,P-004844,homeowners,2024-11-12,hail,open,396.27,615.81,2024-11-12,,high
CL-0001134,P-004844,homeowners,2024-03-16,hail,closed,0.0,2107.24,2024-03-16,2024-03-18,medium
CL-0001135,P-004846,commercial_property,2025-08-01,fire,denied,0.0,0.0,2025-08-01,2025-08-03,medium
CL-0001136,P-004852,auto,2025-07-27,collision,closed,0.0,1373.41,2025-07-27,2025-09-01,medium
CL-0001137,P-004868,auto,2025-01-24,collision,closed,0.0,1577.41,2025-01-24,2025-01-31,low
CL-0001138,P-004871,auto,2025-03-02,collision,closed,0.0,913.04,2025-03-02,2025-03-04,medium
CL-0001139,P-004873,auto,2024-07-21,comprehensive,open,1984.29,3915.73,2024-07-21,,low
CL-0001140,P-004875,auto,2025-12-20,collision,closed,0.0,8667.35,2025-12-20,2025-12-29,low
CL-0001141,P-004875,auto,2025-02-11,collision,open,614.88,1499.52,2025-02-11,,low
CL-0001142,P-004875,auto,2025-07-11,theft,closed,0.0,458.57,2025-07-11,2025-07-28,high
CL-0001143,P-004900,commercial_property,2024-02-09,theft,closed,0.0,4499.25,2024-02-09,2024-02-22,medium
CL-0001144,P-004901,auto,2025-10-20,collision,closed,0.0,1557.82,2025-10-20,2025-10-26,low
CL-0001145,P-004904,auto,2025-05-21,comprehensive,open,985.08,3175.85,2025-05-21,,high
CL-0001146,P-004913,renters,2025-04-04,water_damage,closed,0.0,978.07,2025-04-04,2025-05-01,low
CL-0001147,P-004924,auto,2024-12-11,collision,open,1062.16,1336.29,2024-12-11,,low
CL-0001148,P-004931,auto,2024-01-09,comprehensive,closed,0.0,1212.15,2024-01-09,2024-01-20,low
CL-0001149,P-004950,homeowners,2025-08-19,hail,closed,0.0,2818.53,2025-08-19,2025-08-31,medium
CL-0001150,P-004959,homeowners,2024-08-22,hail,closed,0.0,1320.26,2024-08-22,2024-09-05,medium
CL-0001151,P-004960,renters,2024-09-21,water_damage,closed,0.0,4559.7,2024-09-21,2024-10-01,low
CL-0001152,P-004962,homeowners,2024-10-18,hail,closed,0.0,5448.4,2024-10-18,2024-10-26,medium
CL-0001153,P-004964,auto,2025-09-09,comprehensive,closed,0.0,1508.51,2025-09-09,2025-09-19,medium
CL-0001154,P-004968,auto,2024-10-02,collision,closed,0.0,4518.51,2024-10-02,2024-10-14,low
CL-0001155,P-004972,commercial_property,2024-03-13,water_damage,open,3560.1,6431.35,2024-03-13,,high
CL-0001156,P-004994,auto,2024-08-10,collision,closed,0.0,2583.0,2024-08-10,2024-08-18,medium
CL-0001157,P-004994,auto,2024-05-02,theft,denied,0.0,0.0,2024-05-02,2024-05-08,medium
CL-0001158,P-004997,auto,2025-12-01,comprehensive,denied,0.0,0.0,2025-12-01,2025-12-11,low
CL-0001159,P-004999,homeowners,2024-04-22,hail,closed,0.0,1881.71,2024-04-22,2024-05-09,low
CL-0001160,P-005004,auto,2025-09-13,collision,closed,0.0,1623.93,2025-09-13,2025-09-23,low
CL-0001161,P-005023,homeowners,2024-07-20,theft,denied,0.0,0.0,2024-07-20,2024-07-30,low
CL-0001162,P-005026,homeowners,2025-11-07,hail,closed,0.0,2753.8,2025-11-07,2025-11-19,high
CL-0001163,P-005026,homeowners,2024-06-23,hail,closed,0.0,1248.68,2024-06-23,2024-07-06,low
CL-0001164,P-005029,homeowners,2024-05-22,hail,closed,0.0,2520.14,2024-05-22,2024-06-03,high
CL-0001165,P-005035,homeowners,2025-11-08,theft,closed,0.0,1466.29,2025-11-08,2025-11-19,low
CL-0001166,P-005041,auto,2024-10-06,collision,denied,0.0,0.0,2024-10-06,2024-10-09,medium
CL-0001167,P-005051,auto,2025-11-28,collision,closed,0.0,1840.77,2025-11-28,2025-12-10,low
CL-0001168,P-005056,auto,2024-05-17,collision,closed,0.0,1283.59,2024-05-17,2024-06-14,medium
CL-0001169,P-005057,auto,2025-07-19,collision,open,315.34,614.62,2025-07-19,,medium
CL-0001170,P-005064,auto,2025-11-12,collision,closed,0.0,1850.73,2025-11-12,2025-11-24,high
CL-0001171,P-005073,homeowners,2024-09-07,theft,closed,0.0,522.84,2024-09-07,2024-09-28,high
CL-0001172,P-005074,homeowners,2025-02-06,fire,closed,0.0,6374.01,2025-02-06,2025-02-16,medium
CL-0001173,P-005075,auto,2024-01-17,collision,closed,0.0,1862.63,2024-01-17,2024-02-06,low
CL-0001174,P-005077,auto,2025-02-15,comprehensive,closed,0.0,3839.52,2025-02-15,2025-02-19,high
CL-0001175,P-005077,auto,2025-03-28,collision,closed,0.0,1648.5,2025-03-28,2025-04-08,high
CL-0001176,P-005081,auto,2024-12-07,collision,closed,0.0,362.99,2024-12-07,2024-12-12,medium
CL-0001177,P-005088,renters,2024-08-03,fire,closed,0.0,21388.96,2024-08-03,2024-08-11,medium
CL-0001178,P-005096,auto,2024-07-24,comprehensive,closed,0.0,5039.59,2024-07-24,2024-08-02,medium
CL-0001179,P-005108,homeowners,2024-03-22,theft,closed,0.0,911.07,2024-03-22,2024-04-03,medium
CL-0001180,P-005116,auto,2024-04-09,collision,open,1591.89,2888.72,2024-04-09,,medium
CL-0001181,P-005126,auto,2025-04-01,comprehensive,closed,0.0,814.53,2025-04-01,2025-04-15,low
CL-0001182,P-005126,auto,2025-11-09,collision,closed,0.0,6853.58,2025-11-09,2025-11-17,low
CL-0001183,P-005131,commercial_property,2024-08-09,water_damage,denied,0.0,0.0,2024-08-09,2024-08-15,low
CL-0001184,P-005133,auto,2024-04-11,comprehensive,closed,0.0,3511.94,2024-04-11,2024-04-29,low
CL-0001185,P-005136,auto,2024-06-13,collision,closed,0.0,1898.93,2024-06-13,2024-06-28,low
CL-0001186,P-005144,homeowners,2025-06-16,fire,open,2014.45,4781.23,2025-06-16,,medium
CL-0001187,P-005166,auto,2025-01-05,collision,open,1699.7,2298.5,2025-01-05,,medium
CL-0001188,P-005166,auto,2024-03-12,comprehensive,open,4278.1,10814.22,2024-03-12,,low
CL-0001189,P-005168,auto,2024-04-10,collision,closed,0.0,1083.81,2024-04-10,2024-04-25,low
CL-0001190,P-005169,auto,2025-10-16,comprehensive,open,1044.84,2712.65,2025-10-16,,medium
CL-0001191,P-005178,auto,2025-08-04,collision,closed,0.0,955.08,2025-08-04,2025-08-26,cat
CL-0001192,P-005179,auto,2025-02-24,collision,closed,0.0,695.08,2025-02-24,2025-03-14,high
CL-0001193,P-005189,auto,2025-11-20,comprehensive,closed,0.0,5599.31,2025-11-20,2025-11-30,medium
