vehicle_id,policy_id,make,model,year,annual_mileage,telematics_score,night_driving_pct,hard_brakes_per_100km,overspeed_events_per_100km,phone_use_pct
V-002542,P-002542,Toyota,Corolla,2007,6915,53.4,0.262,13.0,1.2,0.286
V-002543,P-002543,Renault,Captur,2024,10897,57.2,0.058,4.0,4.8,0.162
V-002547,P-002547,Renault,Captur,2007,12377,73.2,0.066,7.7,0.5,0.245
V-002553,P-002553,Dacia,Logan,2008,11498,74.7,0.181,2.0,1.3,0.161
V-002554,P-002554,Volkswagen,Polo,2015,13643,78.2,0.076,1.3,0.7,0.412
V-002556,P-002556,Skoda,Superb,2018,15328,92.8,0.505,8.4,3.6,0.265
V-002562,P-002562,Dacia,Sandero,2005,10698,76.0,0.24,5.4,2.9,0.321
V-002563,P-002563,Renault,Clio,2010,11240,58.3,0.523,0.8,1.2,0.497
V-002565,P-002565,Toyota,Yaris,2018,11686,68.2,0.095,2.8,1.4,0.349
V-002566,P-002566,Skoda,Superb,2020,11935,76.7,0.351,2.8,1.1,0.303
V-002576,P-002576,Skoda,Superb,2017,10375,79.3,0.103,0.8,5.4,0.462
V-002578,P-002578,Renault,Clio,2007,3893,84.5,0.087,6.4,4.8,0.176
V-002579,P-002579,Renault,Megane,2005,15730,70.2,0.55,2.4,3.6,0.172
V-002580,P-002580,Skoda,Octavia,2013,11785,83.2,0.375,5.5,0.3,0.66
V-002582,P-002582,Volkswagen,Passat,2020,6788,61.1,0.119,0.7,2.5,0.156
V-002583,P-002583,Dacia,Duster,2012,12766,76.9,0.468,5.5,0.3,0.241
V-002584,P-002584,Dacia,Logan,2007,3353,65.1,0.331,17.9,4.8,0.071
V-002585,P-002585,Volkswagen,Polo,2018,9242,59.3,0.206,6.2,3.3,0.412
V-002586,P-002586,Renault,Captur,2006,10939,79.0,0.392,7.7,3.5,0.279
V-002588,P-002588,Renault,Captur,2021,13577,63.1,0.452,1.8,2.9,0.304
V-002590,P-002590,Toyota,RAV4,2022,19729,77.8,0.239,8.1,2.7,0.036
V-002591,P-002591,Toyota,Yaris,2018,30003,85.6,0.445,2.5,1.1,0.185
V-002592,P-002592,Volkswagen,Passat,2014,13902,75.6,0.27,15.6,3.4,0.428
V-002595,P-002595,Dacia,Logan,2005,18387,55.7,0.188,7.4,2.5,0.009
V-002596,P-002596,Volkswagen,Passat,2018,16592,54.1,0.418,4.7,0.7,0.201
V-002597,P-002597,Skoda,Superb,2007,5656,87.2,0.193,7.8,7.1,0.199
V-002605,P-002605,Dacia,Duster,2024,14672,65.9,0.115,6.5,3.6,0.183
V-002606,P-002606,Dacia,Sandero,2015,15059,65.9,0.21,3.0,0.5,0.574
V-002608,P-002608,Volkswagen,Golf,2020,16425,62.1,0.162,3.0,2.9,0.171
V-002610,P-002610,Dacia,Sandero,2015,18279,72.2,0.426,1.3,1.5,0.168
V-002617,P-002617,Skoda,Octavia,2006,13198,73.0,0.381,1.5,0.8,0.105
V-002618,P-002618,Skoda,Superb,2010,5899,83.5,0.102,4.1,2.1,0.404
V-002620,P-002620,Renault,Clio,2013,21071,72.1,0.045,10.1,0.2,0.328
V-002623,P-002623,Volkswagen,Polo,2019,2000,58.0,0.487,2.2,1.1,0.249
V-002624,P-002624,Toyota,RAV4,2021,13999,73.7,0.287,6.8,0.3,0.235
V-002627,P-002627,Renault,Megane,2013,6065,72.5,0.455,3.2,1.1,0.214
V-002628,P-002628,Volkswagen,Polo,2018,4519,83.6,0.241,4.3,3.8,0.197
V-002630,P-002630,Dacia,Sandero,2015,11639,76.7,0.451,2.4,0.6,0.257
V-002632,P-002632,Dacia,Sandero,2020,18042,48.2,0.351,13.6,0.0,0.063
V-002634,P-002634,Renault,Captur,2016,11771,74.4,0.163,7.4,1.9,0.632
V-002635,P-002635,Skoda,Superb,2010,11304,67.2,0.207,2.7,2.9,0.296
V-002644,P-002644,Renault,Megane,2010,9523,56.9,0.259,5.8,3.9,0.26
V-002645,P-002645,Toyota,Corolla,2023,13660,56.1,0.081,1.9,0.6,0.465
V-002648,P-002648,Dacia,Duster,2010,7480,58.4,0.16,9.8,3.4,0.273
V-002650,P-002650,Dacia,Logan,2016,17967,67.4,0.227,0.1,0.7,0.264
V-002651,P-002651,Renault,Clio,2022,14403,76.1,0.366,1.5,3.5,0.376
V-002652,P-002652,Skoda,Superb,2011,10064,78.9,0.152,3.2,0.1,0.481
V-002656,P-002656,Dacia,Logan,2011,11212,82.2,0.207,8.7,8.0,0.277
V-002657,P-002657,Volkswagen,Polo,2017,14511,77.6,0.409,3.5,0.3,0.189
V-002662,P-002662,Toyota,Corolla,2024,10729,77.4,0.221,1.6,1.7,0.26
V-002663,P-002663,Dacia,Duster,2005,9301,65.1,0.3,6.4,2.2,0.083
V-002666,P-002666,Dacia,Logan,2008,10427,47.5,0.3,7.2,4.0,0.179
V-002667,P-002667,Toyota,Yaris,2013,16846,67.8,0.166,3.5,13.3,0.293
V-002669,P-002669,Dacia,Duster,2013,17149,57.6,0.547,8.5,5.1,0.224
V-002670,P-002670,Volkswagen,Golf,2019,8647,73.7,0.577,0.5,0.8,0.289
V-002674,P-002674,Renault,Megane,2016,14169,81.0,0.242,2.2,3.9,0.498
V-002675,P-002675,Skoda,Fabia,2014,14313,67.4,0.275,7.4,3.1,0.062
V-002677,P-002677,Volkswagen,Passat,2009,6778,62.6,0.38,10.6,9.7,0.268
V-002680,P-002680,Renault,Captur,2009,6284,68.5,0.066,1.0,0.4,0.128
V-002682,P-002682,Dacia,Logan,2021,26531,54.1,0.119,1.9,2.0,0.451
V-002683,P-002683,Skoda,Octavia,2010,7115,68.1,0.044,4.6,0.7,0.413
V-002684,P-002684,Volkswagen,Passat,2008,17604,63.8,0.217,5.5,1.1,0.256
V-002689,P-002689,Volkswagen,Passat,2006,3611,67.2,0.131,3.5,1.3,0.139
V-002696,P-002696,Dacia,Logan,2008,17706,39.4,0.278,11.2,0.1,0.552
V-002700,P-002700,Dacia,Sandero,2006,11950,59.6,0.241,0.7,2.5,0.322
V-002702,P-002702,Volkswagen,Golf,2020,10966,84.5,0.075,5.7,1.5,0.568
V-002705,P-002705,Toyota,Corolla,2021,15653,58.9,0.254,3.8,3.1,0.272
V-002707,P-002707,Skoda,Superb,2015,16310,62.2,0.397,0.5,2.6,0.138
V-002710,P-002710,Dacia,Logan,2013,20216,90.6,0.233,10.0,1.0,0.144
V-002711,P-002711,Toyota,Corolla,2015,13120,84.2,0.363,3.4,3.6,0.261
V-002712,P-002712,Skoda,Fabia,2013,10782,82.0,0.104,3.0,3.8,0.133
V-002715,P-002715,Dacia,Logan,2020,17089,75.5,0.323,1.1,3.6,0.129
V-002716,P-002716,Volkswagen,Passat,2020,19816,52.7,0.507,7.6,2.4,0.186
V-002718,P-002718,Volkswagen,Golf,2024,8672,59.4,0.516,1.1,5.5,0.31
V-002720,P-002720,Toyota,Yaris,2013,2000,65.3,0.126,3.6,2.7,0.188
V-002722,P-002722,Skoda,Octavia,2023,4977,98.0,0.203,4.8,5.1,0.38
V-002726,P-002726,Volkswagen,Polo,2010,8483,52.5,0.306,5.6,3.5,0.408
V-002727,P-002727,Volkswagen,Golf,2007,20182,83.6,0.185,6.3,0.8,0.04
V-002733,P-002733,Volkswagen,Polo,2024,12153,60.8,0.402,5.8,0.4,0.115
V-002735,P-002735,Renault,Captur,2007,19112,42.6,0.392,4.4,2.1,0.079
V-002736,P-002736,Toyota,RAV4,2021,15930,67.0,0.075,6.7,0.8,0.537
V-002738,P-002738,Dacia,Logan,2015,10981,62.6,0.468,7.5,2.4,0.352
V-002740,P-002740,Skoda,Fabia,2011,16403,78.9,0.313,0.8,1.2,0.217
V-002741,P-002741,Volkswagen,Golf,2023,14501,83.9,0.244,3.3,1.2,0.222
V-002743,P-002743,Renault,Clio,2020,11164,54.1,0.354,4.8,0.6,0.302
V-002747,P-002747,Toyota,RAV4,2006,12100,58.8,0.091,16.8,0.9,0.353
V-002749,P-002749,Dacia,Logan,2023,5728,56.2,0.461,17.7,0.3,0.214
V-002750,P-002750,Renault,Clio,2019,10923,71.6,0.401,6.1,1.6,0.175
V-002751,P-002751,Volkswagen,Golf,2013,17923,89.0,0.163,5.2,2.4,0.549
V-002753,P-002753,Toyota,Yaris,2009,13417,70.6,0.068,0.4,0.7,0.267
V-002754,P-002754,Volkswagen,Golf,2022,12652,65.0,0.167,2.1,1.1,0.103
V-002755,P-002755,Volkswagen,Passat,2009,2000,61.0,0.061,0.8,1.6,0.405
V-002757,P-002757,Volkswagen,Golf,2016,16195,69.3,0.222,7.3,7.2,0.538
V-002761,P-002761,Renault,Captur,2021,8709,89.3,0.442,11.5,4.1,0.289
V-002765,P-002765,Renault,Captur,2020,16231,63.6,0.481,1.7,1.7,0.037
V-002766,P-002766,Dacia,Duster,2005,11455,69.4,0.108,4.5,6.3,0.34
V-002767,P-002767,Renault,Clio,2020,18120,70.0,0.3,14.2,0.8,0.125
V-002774,P-002774,Dacia,Logan,2010,22899,66.8,0.025,6.4,0.3,0.144
V-002775,P-002775,Volkswagen,Golf,2005,21223,64.8,0.303,3.6,1.3,0.227
V-002777,P-002777,Skoda,Fabia,2021,13757,82.0,0.532,1.6,1.0,0.549
V-002778,P-002778,Dacia,Logan,2018,23593,61.2,0.067,8.1,4.3,0.634
V-002780,P-002780,Skoda,Superb,2007,14375,37.8,0.236,4.5,1.4,0.088
V-002781,P-002781,Skoda,Octavia,2020,23025,60.7,0.189,8.0,0.8,0.085
V-002788,P-002788,Toyota,Yaris,2011,11704,59.0,0.14,5.6,1.6,0.479
V-002791,P-002791,Volkswagen,Polo,2015,15338,56.3,0.214,1.5,2.5,0.615
V-002793,P-002793,Volkswagen,Golf,2020,7094,89.0,0.338,3.4,1.1,0.187
V-002800,P-002800,Renault,Clio,2008,10626,75.5,0.432,0.2,0.8,0.221
V-002803,P-002803,Volkswagen,Passat,2009,18939,59.3,0.286,2.6,1.5,0.051
V-002806,P-002806,Volkswagen,Golf,2015,24405,76.7,0.07,9.4,0.7,0.348
V-002809,P-002809,Skoda,Superb,2009,12814,93.2,0.499,4.4,0.1,0.041
V-002810,P-002810,Dacia,Duster,2012,9361,86.9,0.049,2.6,0.7,0.199
V-002811,P-002811,Renault,Captur,2023,21507,73.8,0.131,5.0,0.6,0.409
V-002813,P-002813,Toyota,Yaris,2021,7427,77.2,0.18,6.6,0.6,0.345
V-002815,P-002815,Volkswagen,Golf,2012,17280,74.8,0.517,2.1,0.2,0.421
V-002818,P-002818,Volkswagen,Polo,2012,13726,87.2,0.531,4.5,2.5,0.202
V-002819,P-002819,Renault,Clio,2020,15353,71.0,0.528,0.9,0.7,0.351
V-002821,P-002821,Skoda,Octavia,2017,21777,91.4,0.137,1.4,0.9,0.157
V-002823,P-002823,Renault,Megane,2014,30743,75.6,0.258,3.3,7.2,0.529
V-002828,P-002828,Toyota,Corolla,2009,8455,67.9,0.32,3.5,1.6,0.49
V-002830,P-002830,Dacia,Sandero,2021,2069,69.4,0.271,2.8,3.1,0.208
V-002831,P-002831,Dacia,Logan,2008,13089,73.3,0.208,5.5,1.3,0.466
V-002841,P-002841,Toyota,Yaris,2023,8119,58.0,0.385,3.2,3.0,0.609
V-002842,P-002842,Dacia,Duster,2007,6445,66.9,0.524,7.2,5.9,0.298
V-002845,P-002845,Volkswagen,Golf,2016,11977,67.3,0.134,6.4,0.8,0.106
V-002850,P-002850,Volkswagen,Golf,2018,28667,76.1,0.277,5.5,0.2,0.21
V-002852,P-002852,Renault,Clio,2016,11991,66.9,0.158,3.7,0.9,0.205
V-002853,P-002853,Skoda,Octavia,2021,15085,74.5,0.486,13.2,0.1,0.177
V-002854,P-002854,Volkswagen,Golf,2018,14528,69.8,0.163,3.3,4.4,0.329
V-002857,P-002857,Toyota,Corolla,2018,13588,58.9,0.161,4.2,0.4,0.058
V-002862,P-002862,Volkswagen,Passat,2009,20459,61.9,0.272,3.6,0.6,0.173
V-002864,P-002864,Skoda,Octavia,2020,16503,46.9,0.461,4.6,4.1,0.191
V-002868,P-002868,Toyota,Yaris,2012,14176,77.6,0.076,0.6,3.3,0.198
V-002870,P-002870,Renault,Clio,2008,11799,61.4,0.132,8.0,1.9,0.364
V-002871,P-002871,Volkswagen,Golf,2024,13481,72.1,0.257,5.4,1.3,0.333
V-002874,P-002874,Toyota,RAV4,2007,18878,52.1,0.427,4.9,6.2,0.373
V-002875,P-002875,Dacia,Duster,2018,14232,76.4,0.715,1.4,2.0,0.451
V-002877,P-002877,Volkswagen,Passat,2005,10233,81.1,0.278,3.6,10.9,0.404
V-002879,P-002879,Toyota,RAV4,2011,10818,44.7,0.421,6.4,1.5,0.176
V-002881,P-002881,Renault,Captur,2006,20088,80.4,0.404,8.8,2.0,0.606
V-002882,P-002882,Dacia,Duster,2006,14470,83.4,0.057,1.8,1.4,0.253
V-002883,P-002883,Dacia,Logan,2023,14018,56.0,0.214,8.3,3.1,0.286
V-002885,P-002885,Toyota,Yaris,2017,15137,76.5,0.407,6.4,0.0,0.435
V-002886,P-002886,Renault,Captur,2007,20333,72.2,0.249,1.3,4.3,0.642
V-002887,P-002887,Dacia,Duster,2024,10995,78.2,0.335,0.3,2.4,0.305
V-002890,P-002890,Skoda,Superb,2024,6765,72.9,0.266,3.2,1.0,0.227
V-002897,P-002897,Toyota,Yaris,2009,17826,59.1,0.239,0.6,5.6,0.253
V-002898,P-002898,Toyota,Yaris,2017,10335,52.1,0.504,1.8,0.1,0.142
V-002903,P-002903,Volkswagen,Passat,2020,16041,61.0,0.525,1.0,4.2,0.386
V-002904,P-002904,Dacia,Logan,2007,21718,65.4,0.493,4.4,1.0,0.065
V-002905,P-002905,Volkswagen,Golf,2023,15460,86.3,0.215,16.4,2.0,0.177
V-002908,P-002908,Renault,Megane,2008,3491,56.8,0.441,4.1,2.6,0.204
V-002912,P-002912,Volkswagen,Passat,2021,2000,79.8,0.383,5.1,3.3,0.199
V-002915,P-002915,Volkswagen,Polo,2011,11702,62.3,0.139,3.1,3.4,0.461
V-002916,P-002916,Toyota,RAV4,2010,19674,71.3,0.042,4.8,1.9,0.395
V-002917,P-002917,Toyota,RAV4,2009,2000,69.6,0.431,4.0,2.6,0.097
V-002919,P-002919,Volkswagen,Passat,2024,13585,90.5,0.013,8.0,0.8,0.229
V-002920,P-002920,Dacia,Logan,2023,20843,75.7,0.116,1.4,0.5,0.488
V-002923,P-002923,Volkswagen,Passat,2005,20923,71.1,0.171,1.9,3.0,0.168
V-002926,P-002926,Renault,Captur,2016,13504,80.4,0.579,4.9,5.8,0.426
V-002931,P-002931,Skoda,Octavia,2016,20357,60.7,0.031,5.2,5.1,0.105
V-002934,P-002934,Renault,Clio,2014,17159,77.4,0.241,7.5,1.0,0.096
V-002941,P-002941,Volkswagen,Golf,2014,11787,88.0,0.13,2.6,2.1,0.244
V-002943,P-002943,Renault,Clio,2016,14147,70.0,0.425,0.3,1.6,0.483
V-002946,P-002946,Volkswagen,Passat,2013,9034,56.3,0.11,4.1,1.8,0.116
V-002947,P-002947,Volkswagen,Golf,2020,16657,42.8,0.251,5.0,3.2,0.195
V-002948,P-002948,Skoda,Octavia,2007,13298,50.4,0.273,0.8,3.0,0.476
V-002949,P-002949,Toyota,Corolla,2024,13359,90.1,0.334,5.3,2.4,0.255
V-002951,P-002951,Renault,Captur,2017,15647,62.0,0.365,5.4,0.9,0.441
V-002956,P-002956,Dacia,Sandero,2017,16365,77.1,0.128,4.0,1.2,0.342
V-002959,P-002959,Skoda,Octavia,2017,18935,70.3,0.26,2.6,0.9,0.259
V-002962,P-002962,Renault,Megane,2005,12855,68.7,0.278,4.0,9.9,0.26
V-002964,P-002964,Dacia,Logan,2007,7153,70.0,0.158,4.3,0.7,0.217
V-002965,P-002965,Skoda,Superb,2008,14089,84.7,0.327,2.8,5.4,0.107
V-002966,P-002966,Dacia,Logan,2021,4068,64.3,0.375,2.4,1.9,0.384
V-002968,P-002968,Toyota,Corolla,2018,18383,68.1,0.296,4.4,4.2,0.374
V-002969,P-002969,Toyota,RAV4,2023,12211,63.6,0.113,0.6,1.3,0.251
V-002970,P-002970,Skoda,Octavia,2008,19562,69.2,0.036,10.5,2.2,0.15
V-002971,P-002971,Renault,Clio,2009,5865,74.7,0.782,2.9,0.5,0.658
V-002974,P-002974,Renault,Clio,2024,18042,72.0,0.314,2.3,1.7,0.482
V-002976,P-002976,Toyota,RAV4,2016,6779,69.5,0.409,2.0,1.0,0.236
V-002983,P-002983,Renault,Captur,2016,15155,72.0,0.484,3.9,0.4,0.032
V-002985,P-002985,Toyota,RAV4,2005,10194,95.9,0.293,0.9,0.7,0.203
V-002986,P-002986,Toyota,Corolla,2011,8889,92.9,0.793,4.7,9.4,0.435
V-002991,P-002991,Volkswagen,Golf,2016,10672,98.0,0.398,5.7,2.3,0.419
V-002994,P-002994,Renault,Captur,2012,20019,88.0,0.234,1.5,0.4,0.346
V-002995,P-002995,Volkswagen,Golf,2017,2000,71.4,0.184,6.1,2.2,0.109
V-003000,P-003000,Renault,Megane,2024,12432,75.0,0.206,4.1,0.9,0.303
V-003003,P-003003,Volkswagen,Passat,2007,6102,77.4,0.277,1.1,0.7,0.34
V-003007,P-003007,Skoda,Superb,2021,6218,68.0,0.296,7.7,1.4,0.154
V-003008,P-003008,Toyota,Yaris,2020,15022,82.0,0.176,5.8,5.7,0.289
V-003011,P-003011,Toyota,Corolla,2015,4701,77.6,0.411,7.3,3.0,0.234
V-003012,P-003012,Volkswagen,Polo,2017,21222,55.8,0.39,5.0,0.4,0.151
V-003018,P-003018,Dacia,Duster,2021,8809,84.3,0.444,3.9,0.4,0.133
V-003019,P-003019,Toyota,Yaris,2013,17241,47.7,0.336,9.2,2.5,0.32
V-003021,P-003021,Renault,Clio,2022,12965,91.9,0.575,8.3,3.2,0.286
V-003022,P-003022,Dacia,Sandero,2022,9668,92.0,0.126,7.0,1.5,0.739
V-003024,P-003024,Toyota,RAV4,2009,7175,64.5,0.126,0.3,0.8,0.22
V-003026,P-003026,Skoda,Fabia,2016,9543,76.4,0.461,1.6,1.3,0.009
V-003027,P-003027,Skoda,Octavia,2022,13226,68.9,0.208,2.6,3.4,0.307
V-003028,P-003028,Volkswagen,Polo,2023,12496,67.4,0.094,6.7,1.9,0.074
V-003031,P-003031,Skoda,Fabia,2011,4505,54.9,0.013,9.0,2.3,0.084
V-003034,P-003034,Skoda,Fabia,2011,28462,73.5,0.643,13.1,1.6,0.292
V-003036,P-003036,Skoda,Fabia,2018,13537,78.2,0.219,2.5,2.7,0.466
V-003038,P-003038,Renault,Clio,2023,9956,74.9,0.401,10.8,0.7,0.269
V-003039,P-003039,Skoda,Superb,2015,8197,82.0,0.275,3.3,0.3,0.108
V-003042,P-003042,Volkswagen,Polo,2014,11901,65.3,0.095,5.3,0.9,0.324
V-003045,P-003045,Skoda,Octavia,2021,10629,86.6,0.163,5.8,0.7,0.087
V-003048,P-003048,Volkswagen,Passat,2021,16933,89.8,0.243,2.0,2.1,0.235
V-003051,P-003051,Volkswagen,Passat,2005,2892,56.4,0.282,6.3,0.8,0.397
V-003055,P-003055,Dacia,Duster,2009,10644,89.8,0.059,1.8,3.8,0.447
V-003056,P-003056,Renault,Captur,2010,16834,43.3,0.463,4.5,4.4,0.305
V-003057,P-003057,Toyota,RAV4,2011,9755,73.6,0.365,6.2,1.0,0.364
V-003058,P-003058,Toyota,RAV4,2008,13517,71.9,0.174,5.9,8.4,0.254
V-003059,P-003059,Toyota,Yaris,2016,19204,94.3,0.286,9.0,0.5,0.414
V-003064,P-003064,Dacia,Logan,2021,9955,61.7,0.266,12.0,1.1,0.204
V-003069,P-003069,Toyota,Yaris,2005,14198,89.7,0.221,5.6,1.7,0.319
V-003071,P-003071,Volkswagen,Polo,2010,5226,74.7,0.195,3.3,4.1,0.333
V-003075,P-003075,Toyota,Corolla,2007,15528,81.3,0.402,2.2,1.2,0.136
V-003079,P-003079,Skoda,Fabia,2018,7538,89.0,0.275,4.9,0.2,0.361
V-003080,P-003080,Volkswagen,Passat,2007,11120,94.7,0.286,4.7,2.9,0.228
V-003083,P-003083,Renault,Megane,2013,6222,85.3,0.075,8.3,0.4,0.213
V-003085,P-003085,Renault,Megane,2006,13027,73.4,0.125,3.5,1.7,0.081
V-003086,P-003086,Volkswagen,Polo,2016,17267,67.7,0.206,3.9,2.6,0.49
V-003088,P-003088,Dacia,Sandero,2015,4879,74.2,0.352,4.3,3.1,0.328
V-003089,P-003089,Skoda,Superb,2007,12440,48.0,0.155,0.5,1.1,0.498
V-003091,P-003091,Volkswagen,Golf,2013,17686,42.1,0.38,1.2,0.4,0.153
V-003092,P-003092,Renault,Captur,2019,8581,78.7,0.24,13.3,4.8,0.346
V-003095,P-003095,Renault,Megane,2020,20536,70.6,0.091,8.0,0.5,0.495
V-003096,P-003096,Volkswagen,Passat,2015,6099,70.2,0.019,11.6,0.2,0.308
V-003097,P-003097,Toyota,RAV4,2009,10564,65.6,0.319,3.3,0.2,0.192
V-003101,P-003101,Skoda,Octavia,2015,3530,80.5,0.076,1.8,1.0,0.485
V-003102,P-003102,Toyota,RAV4,2006,13455,45.6,0.299,3.1,2.0,0.205
V-003103,P-003103,Renault,Captur,2006,23032,56.2,0.326,4.4,1.2,0.093
V-003104,P-003104,Toyota,Yaris,2005,20339,71.2,0.206,2.9,1.1,0.11
V-003106,P-003106,Volkswagen,Passat,2007,19135,69.8,0.301,3.8,0.3,0.227
V-003107,P-003107,Renault,Megane,2008,12173,71.9,0.678,3.6,9.2,0.117
V-003111,P-003111,Toyota,Corolla,2005,12608,58.9,0.219,1.5,3.8,0.286
V-003112,P-003112,Skoda,Superb,2009,16592,68.3,0.091,1.0,0.9,0.191
V-003113,P-003113,Toyota,Yaris,2013,22205,65.9,0.329,0.7,3.2,0.406
V-003116,P-003116,Skoda,Superb,2012,15696,65.0,0.379,9.7,3.3,0.436
V-003118,P-003118,Dacia,Sandero,2017,2522,66.7,0.016,4.7,1.8,0.244
V-003121,P-003121,Skoda,Octavia,2022,9542,74.8,0.199,4.2,1.4,0.35
V-003122,P-003122,Skoda,Octavia,2018,7585,65.6,0.122,4.0,4.4,0.325
V-003127,P-003127,Toyota,RAV4,2005,12069,65.6,0.122,16.4,0.9,0.047
V-003130,P-003130,Renault,Captur,2011,21543,88.3,0.373,10.1,0.3,0.072
V-003133,P-003133,Volkswagen,Polo,2016,28000,47.0,0.364,0.3,5.7,0.453
V-003136,P-003136,Volkswagen,Passat,2017,16116,41.5,0.352,1.0,0.2,0.161
V-003137,P-003137,Renault,Captur,2010,12489,72.4,0.066,2.1,1.1,0.177
V-003142,P-003142,Skoda,Fabia,2022,4553,71.6,0.221,2.7,2.4,0.455
V-003143,P-003143,Toyota,Corolla,2020,13126,74.3,0.163,3.1,0.6,0.442
V-003144,P-003144,Renault,Clio,2022,14201,67.6,0.554,3.8,0.3,0.337
V-003145,P-003145,Volkswagen,Golf,2013,18492,74.5,0.278,1.0,0.2,0.087
V-003146,P-003146,Skoda,Superb,2016,7489,75.5,0.252,4.1,1.8,0.418
V-003153,P-003153,Dacia,Sandero,2013,17916,90.9,0.07,3.3,0.1,0.129
V-003154,P-003154,Renault,Captur,2020,4860,72.6,0.198,2.4,9.3,0.113
V-003155,P-003155,Skoda,Superb,2017,18503,45.5,0.209,8.2,0.2,0.289
V-003156,P-003156,Toyota,Yaris,2024,29106,68.6,0.14,1.5,6.5,0.483
V-003160,P-003160,Volkswagen,Passat,2012,6165,81.2,0.612,2.9,1.5,0.404
V-003163,P-003163,Volkswagen,Golf,2023,13997,73.1,0.284,3.4,3.4,0.616
V-003164,P-003164,Renault,Megane,2008,17151,75.7,0.344,3.7,7.7,0.157
V-003165,P-003165,Dacia,Sandero,2010,11076,66.5,0.164,7.8,0.9,0.246
V-003170,P-003170,Renault,Captur,2007,11383,83.4,0.507,11.7,2.5,0.181
V-003171,P-003171,Toyota,Corolla,2010,12625,70.7,0.481,5.9,3.6,0.123
V-003173,P-003173,Skoda,Octavia,2014,9002,87.4,0.243,3.5,0.6,0.237
V-003174,P-003174,Volkswagen,Polo,2013,9965,70.0,0.502,4.1,1.1,0.53
V-003175,P-003175,Renault,Clio,2015,7806,53.1,0.282,3.2,0.3,0.253
V-003178,P-003178,Renault,Clio,2012,15831,70.0,0.06,3.3,3.0,0.248
V-003182,P-003182,Skoda,Octavia,2024,21857,56.7,0.043,5.7,2.6,0.58
V-003184,P-003184,Renault,Megane,2020,11051,49.0,0.289,6.6,1.0,0.162
V-003186,P-003186,Volkswagen,Passat,2007,20068,62.4,0.494,3.0,0.1,0.641
V-003192,P-003192,Renault,Captur,2008,7187,69.1,0.488,2.7,1.6,0.252
V-003195,P-003195,Toyota,RAV4,2021,13384,76.0,0.314,3.4,4.5,0.324
V-003196,P-003196,Volkswagen,Polo,2023,14022,86.7,0.163,2.5,7.9,0.045
V-003200,P-003200,Toyota,RAV4,2008,7318,66.8,0.259,15.7,0.9,0.116
V-003201,P-003201,Dacia,Sandero,2017,5676,80.8,0.525,18.1,1.8,0.101
V-003205,P-003205,Renault,Megane,2022,4221,72.7,0.117,4.4,6.7,0.262
V-003206,P-003206,Dacia,Duster,2005,12433,66.2,0.314,15.4,3.9,0.202
V-003207,P-003207,Skoda,Superb,2021,16003,58.1,0.066,5.9,0.7,0.117
V-003211,P-003211,Toyota,Yaris,2020,12124,56.4,0.131,4.0,1.6,0.105
V-003216,P-003216,Dacia,Sandero,2012,20837,82.8,0.055,8.5,1.1,0.163
V-003220,P-003220,Toyota,Corolla,2011,16470,52.7,0.111,6.9,0.3,0.034
V-003222,P-003222,Toyota,RAV4,2020,3847,54.0,0.292,4.8,5.3,0.438
V-003223,P-003223,Volkswagen,Golf,2015,3763,42.8,0.17,2.4,2.1,0.199
V-003227,P-003227,Volkswagen,Polo,2023,2000,83.1,0.086,6.7,1.8,0.076
V-003228,P-003228,Volkswagen,Passat,2005,21419,70.1,0.128,1.0,5.7,0.252
V-003230,P-003230,Toyota,RAV4,2018,8471,93.4,0.36,9.1,6.6,0.016
V-003232,P-003232,Renault,Megane,2018,22297,44.8,0.262,3.4,0.4,0.323
V-003233,P-003233,Renault,Clio,2005,8576,58.6,0.693,10.0,4.4,0.48
V-003234,P-003234,Skoda,Superb,2005,11466,69.7,0.311,2.8,3.4,0.269
V-003235,P-003235,Toyota,RAV4,2009,9655,76.5,0.028,8.9,1.8,0.439
V-003238,P-003238,Skoda,Octavia,2011,8632,61.8,0.32,0.6,5.8,0.373
V-003239,P-003239,Renault,Captur,2012,2000,53.6,0.201,1.8,5.0,0.624
V-003241,P-003241,Volkswagen,Golf,2009,12447,65.7,0.362,3.5,2.3,0.257
V-003248,P-003248,Skoda,Superb,2013,14544,77.5,0.325,5.5,1.0,0.102
V-003250,P-003250,Renault,Clio,2017,13136,87.6,0.342,3.2,4.4,0.269
V-003251,P-003251,Skoda,Superb,2014,11741,59.5,0.37,3.3,1.2,0.087
V-003252,P-003252,Volkswagen,Polo,2008,11106,65.2,0.367,4.2,3.6,0.192
V-003253,P-003253,Volkswagen,Polo,2008,13666,67.4,0.23,0.7,0.2,0.174
V-003256,P-003256,Skoda,Octavia,2023,16571,81.9,0.424,2.3,2.8,0.113
V-003259,P-003259,Toyota,Corolla,2005,11903,76.3,0.612,7.8,3.5,0.316
V-003262,P-003262,Volkswagen,Polo,2007,10004,83.1,0.364,3.8,1.9,0.316
V-003264,P-003264,Volkswagen,Passat,2016,22379,71.8,0.054,2.2,0.4,0.432
V-003266,P-003266,Dacia,Duster,2017,15872,62.6,0.221,6.3,3.6,0.35
V-003267,P-003267,Renault,Captur,2009,10625,71.6,0.206,0.5,1.4,0.153
V-003269,P-003269,Skoda,Fabia,2015,6524,68.4,0.272,0.5,3.5,0.426
